"","Course Code","Course Name","Course Description","Credit Amount","Antirequisite","Corequisite","Prerequisite","Lecture","Lab","Tutorial","Reading","Research","Notes"
"255","MECH 461","Gas Dynamics","Description: Review of one‑dimensional compressible flow. Normal and oblique shock waves; Prandtl‑Meyer flow; combined effects in one‑dimensional flow; non‑ideal gas effects; multi‑dimensional flow; linearized flow; method of characteristics. Selected experiments in supersonic flow, convergent‑divergent nozzles, hydraulic analog and Fanno tube.",3.5,"","","The following course must be completed previously: MECH 361",TRUE,TRUE,FALSE,FALSE,FALSE,""
"256","MECH 463","Fluid Power Control","Description: This course is an introduction to fluid power; pneumatic devices; fluidic devices; hydraulic system components; hydraulic and electro‑hydraulic systems; dynamic performance of fluid power systems; fluid logic.",3.5,"","","The following courses must be completed previously: ENGR 361; MECH 371",TRUE,TRUE,FALSE,FALSE,FALSE,""
"257","MECH 468","Wind Turbine Engineering","Description: This course is designed to cover the theoretical and practical areas pertinent to the operation of wind turbines. The following topics are covered: energy in the wind; aerodynamic drag and lift of turbine blades; horizontal axis and vertical axis wind turbine designs; generators; control systems; mechanical load analysis such as blade, tower, generator and gearbox; blade and tower design; turbine braking; economical, environmental and safety aspects.",3,"Students who have received credit for MECH 462 may not take this course for credit"," The following courses must be completed previously or concurrently: MECH 344, MECH 371","The following courses must be completed previously: MECH 343, MECH 361",FALSE,FALSE,FALSE,FALSE,FALSE,""
"258","MECH 471","Microcontrollers for Mechatronics","Description: Introduction to the concepts and practices of microcontrollers and their application for the control of electromechanical devices and systems. Study of the internal architecture of microcontrollers; programming in assembly language for specific microcontroller functions and controller algorithms; timing of the microcontroller and interfacing with peripheral devices. Students undertake hands‑on project work by controlling the position or speed of a DC motor with a feed‑back sensor.",3.5,"","","The following courses must be completed previously: ENGR 311; MECH 368",TRUE,TRUE,FALSE,FALSE,FALSE,""
"259","MECH 472","Mechatronics and Automation","Description: This course focuses on design and analysis of mechatronic and automation systems. The following topics are covered: selection and integration of actuators, sensors, hardware, and software; computer vision; programming and software design for mechatronic systems; modelling and simulation; design of logic control systems; finite state machine methods; feedback control and trajectory generation; safety logic systems; case studies including automation systems, mobile robots, and unmanned vehicle systems.",3.5,""," The following courses must be completed previously or concurrently: MECH 371","The following courses must be completed previously: MECH 215 or MIAE 215",TRUE,TRUE,FALSE,FALSE,FALSE,""
"260","MECH 473","Control System Design","Description: Analog and digital controller designs. Analog controllers: lead/lag compensators, pole placement, model matching, two‑parameter configuration, plant input/output feedback configuration. Digital controllers: difference equations, Z‑transform, stability in the Z‑domain, digital implementation of analog controllers, equivalent digital plant method, alias signals, selection of sampling time. Introduction to analog/digital state‑space: controllability, observability, state feedback, state estimator. PI and PID controllers. Simulink assignments and project. Hardware laboratory project: analog and digital controller design for motor with inertial plus generator load.",3.5,"","","The following course must be completed previously: ELEC 372 or MECH 371",TRUE,TRUE,FALSE,FALSE,FALSE,""
"261","MECH 474","MECH 474 Mechatronics (3.75 credits)","Description: Introduction to mechatronics; basic elements of mechatronic systems. Measurement systems: including principles of measurement systems; sensors and transducers; signal conditioning processes and circuits; filters and data acquisition. Actuation systems: mechanical actuation systems and electrical actuation systems. Controllers: control modes; PID controller; performance measures; introduction to digital controllers and robust control. Modelling and analysis of mechatronic systems; performance measures; frequency response; transient response analysis; stability analysis.",3.75,"","","The following course must be completed previously: ELEC 372 or MECH 371",TRUE,TRUE,FALSE,FALSE,FALSE,""
"262","MECH 476","Generative Design and Manufacturing in Engineering","Description: Generative design is a form‑finding process that can mimic nature’s evolutionary approach to design. It can start with design goals and then explore innumerable possible permutations of a solution to find the best option. This course provides fundamental information on generative design and manufacturing in engineering. The core techniques from mathematics to artificial intelligence that are commonly used in the creative industry are discussed. The formal paradigms and algorithms used for generation as well as cloud computing are also covered.",3,"","","The following course must be completed previously: MECH 313 or MIAE 313",TRUE,FALSE,FALSE,FALSE,FALSE,""
"263","MECH 490","Capstone Mechanical Engineering Design Project","Description: This course includes a supervised design, simulation or experimental capstone design project including a preliminary project proposal with complete project plan and a technical report at the end of the fall term; a final report by the group and presentation at the end of the winter term.",4,"","","The following courses must be completed previously: ENGR 301; MECH 344, MECH 390",TRUE,TRUE,FALSE,FALSE,FALSE,"Students will work in groups under direct supervision of a faculty member  With permission of the Department, students may enrol in AERO 490 instead of MECH 490 "
"264","MECH 498","Topics in Mechanical Engineering","Description: This course may be offered in a given year upon the authorization of the Mechanical, Industrial and Aerospace Engineering Department. The course content may vary from offering to offering and will be chosen to complement the elective courses available in a given option or options.",3,"","","",TRUE,FALSE,FALSE,FALSE,FALSE,""
"265","MIAE 211","Mechanical Engineering Drawing","Description: This course is an introduction to graphic language and design — means and techniques. The following topics are covered: the third and the first angle projections; orthographic projection of points, lines, planes and solids; principal and auxiliary views; views in a given direction; sectional views; intersection of lines, planes and solids; development of surfaces; drafting practices; dimensioning, fits and tolerancing; computer‑aided drawing and solid modelling; working drawings — detail and assembly drawing; design practice; machine elements representation.",3.5,"Students who have received credit for MECH 211 may not take this course for credit","","",TRUE,TRUE,TRUE,FALSE,FALSE,""
"266","MIAE 215","Programming for Mechanical and Industrial Engineers","Description: This course focuses on writing programs using assignment and sequences; variables and types; operators and expressions; conditional and repetitive statements; input and output; file access; functions; program structure and organization; pointers and dynamic memory allocation; introduction to classes and objects; mechanical and industrial engineering applications.",3.5,"Students who have received credit for COEN 243 or MECH 215 may not take this course for credit","","The following course must be completed previously: MATH 204 (Cegep mathematics 105)",TRUE,TRUE,TRUE,FALSE,FALSE,""
"267","MIAE 221","Materials Science","Description: This course focuses on relationships between properties and internal structure, atomic bonding; molecular, crystalline and amorphous structures, crystalline imperfections and mechanisms of structural change; microstructures and their development from phase diagrams; structures and mechanical properties of polymers and ceramics; thermal, optical, and magnetic properties of materials.",3,"Students who have received credit for MECH 221 may not take this course for credit","","The following course must be completed previously: CHEM 205 (Cegep Chemistry 101)",TRUE,FALSE,TRUE,FALSE,FALSE,""
"268","MIAE 311","Manufacturing Processes","Description: This course focuses on the fundamentals of manufacturing processes and their limitations, metrology, machine shop practice, safety and health considerations, forming, conventional machining and casting processes, welding and joining, plastic production, and non-conventional machining techniques; sustainable technologies. Laboratory includes instruction and practice on conventional machine tools and a manufacturing project.",3,"Students who have received credit for MECH 311 may not take this course for credit","","The following course must be completed previously: MECH 313 or MIAE 313",TRUE,FALSE,TRUE,FALSE,FALSE,""
"269","MIAE 312","Engineering Design and Manufacturing Processes Lab","Description: This laboratory includes instruction and practice on conventional and advanced machine tools and a manufacturing project.",1,"","The following course must be completed previously or concurrently: MIAE 311","",FALSE,TRUE,FALSE,FALSE,FALSE,"Students who completed MECH 311 or MIAE 311 prior to Summer 2021 cannot take this course for credit "
"270","MIAE 313","Machine Drawing and Design","Description: This course is an introduction to engineering design and design process. The following topics are covered: problem definition, solution formulation, model development and collaboration aspects of design process; the use of drawings and other graphical methods in the process of engineering design; industrial standards and specifications, design of fits, linear and geometrical tolerances. Design projects based on design philosophies will involve design and selection of many standard machine components like mechanical drives, cams, clutches, couplings, brakes, seals, fasteners, springs, and bearings. Drawing representation of standard components is also covered. Design projects are an integral part of this course.",3.5,"Students who have received credit for MECH 313 may not take this course for credit","","The following course must be completed previously: MECH 211 or MIAE 211",TRUE,TRUE,TRUE,FALSE,FALSE,""
"271","MIAE 380","Product Design and Development","Description: This course focuses on development processes and organizations, product planning, identifying customer needs, product specifications, concept generation, concept selection, concept testing, product architecture, industrial design, design for manufacturing, prototyping robust design, patents and intellectual property.",3,"Students who have received credit for AERO 444 or INDU 440 may not take this course for credit"," The following course must be completed previously or concurrently: ENCS 282","The following course must be completed previously: MECH 211 or MIAE 211",TRUE,FALSE,FALSE,FALSE,FALSE,""
